campaign_id,brand_name,product_category,platform,country,target_segment,start_date,end_date,ad_text,primary_call_to_action,image_path,impressions,clicks,conversions,reach,spend,revenue,currency,ctr,conversion_rate,engagement_rate,roi,is_viral
C0101,Brand_20,electronics,instagram,IN,Millennial Professionals,2024-11-21,2025-01-03,Top-rated electronics loved by customers like you. Check it out.,Shop now,images/c0101.jpg,62614,785,17,58047,360.41,3400,USD,0.012537132270738174,0.02165605095541401,0.012808637046028045,8.433700507755056,0
C0102,Brand_9,grocery,instagram,SG,Students,2024-06-15,2024-07-20,New arrivals in grocery just dropped. Don't miss out!,Learn more,images/c0102.jpg,40442,534,19,34415,342.36,570,USD,0.013204094752979576,0.035580524344569285,0.013673903367785964,0.6649141254819487,0
C0103,Brand_19,luxury,tiktok,IN,Students,2023-12-23,2024-01-25,New arrivals in luxury just dropped. Don't miss out!,Sign up,images/c0103.jpg,133505,1824,34,80386,715.82,13600,USD,0.013662409647578743,0.01864035087719298,0.013917081757237557,17.99918974043754,0
C0104,Brand_4,beauty,youtube,AE,Students,2023-10-23,2023-11-24,Top-rated beauty loved by customers like you. Check it out.,Shop now,images/c0104.jpg,68357,753,14,57323,1110.48,560,USD,0.011015697002501573,0.01859229747675963,0.01122050411808593,-0.4957135653050933,0
C0105,Brand_15,fashion,youtube,US,Families,2023-04-29,2023-05-31,Top-rated fashion loved by customers like you. Check it out.,Shop now,images/c0105.jpg,40098,399,11,34067,801.97,550,USD,0.009950620978602423,0.02756892230576441,0.010224948875255624,-0.314188810055239,0
C0106,Brand_18,luxury,tiktok,IN,Millennial Professionals,2024-06-14,2024-07-14,Top-rated luxury loved by customers like you. Check it out.,Get offer,images/c0106.jpg,70880,1073,35,48178,493.17,14000,USD,0.015138261851015801,0.032618825722273995,0.015632054176072236,27.38777703428838,0
C0107,Brand_15,fashion,facebook,US,HNI / Affluent,2023-05-15,2023-06-09,Upgrade your fashion game with exclusive deals for US.,Get offer,images/c0107.jpg,99468,1556,67,74317,688.7,3350,USD,0.015643221940724657,0.043059125964010285,0.016316805404753287,3.8642369682009585,0
C0108,Brand_4,fashion,google_ads,SG,Millennial Professionals,2023-11-15,2023-12-27,Limited time offer on our fashion collection. Shop now and save big!,Get offer,images/c0108.jpg,220683,4930,273,152486,2108.5,13650,USD,0.022339736182669257,0.05537525354969574,0.02357680473801788,5.473796537823097,1
C0109,Brand_3,beauty,instagram,AE,Gen Z - Urban,2024-10-25,2024-11-10,Upgrade your beauty game with exclusive deals for AE.,Sign up,images/c0109.jpg,105407,944,17,69285,731.62,680,USD,0.008955761951293557,0.018008474576271187,0.009117041562704565,-0.07055575298652307,0
C0110,Brand_17,electronics,tiktok,AE,Students,2023-09-07,2023-10-13,Top-rated electronics loved by customers like you. Check it out.,Learn more,images/c0110.jpg,145234,1821,9,120110,713.1,1800,USD,0.01253838632827024,0.004942339373970346,0.012600355288706502,1.524190155658393,0
C0111,Brand_13,beauty,google_ads,UK,Millennial Professionals,2023-03-13,2023-04-06,Upgrade your beauty game with exclusive deals for UK.,Sign up,images/c0111.jpg,68533,816,28,46104,608.5,1120,USD,0.011906672697824406,0.03431372549019608,0.012315234996279165,0.8405916187345933,0
C0112,Brand_17,electronics,instagram,US,Families,2024-08-24,2024-10-07,Upgrade your electronics game with exclusive deals for US.,Learn more,images/c0112.jpg,73223,992,11,43807,415.79,2200,USD,0.013547655791213144,0.011088709677419355,0.013697881813091515,4.291132542870199,0
C0113,Brand_15,grocery,tiktok,US,Families,2024-07-19,2024-08-29,Upgrade your grocery game with exclusive deals for US.,Get offer,images/c0113.jpg,115413,1736,69,81472,351.16,2070,USD,0.015041633091592801,0.039746543778801845,0.01563948601977247,4.894748832441052,0
C0114,Brand_11,beauty,facebook,UK,Students,2023-08-28,2023-09-30,Limited time offer on our beauty collection. Shop now and save big!,Sign up,images/c0114.jpg,90679,605,29,86779,522.64,1160,USD,0.006671886544845003,0.047933884297520664,0.006991695982531788,1.2195009949487219,0
C0115,Brand_16,luxury,tiktok,EU,Millennial Professionals,2024-05-22,2024-05-31,Discover premium luxury curated for Millennial Professionals. Click to explore.,Sign up,images/c0115.jpg,13115,183,2,6461,50.0,800,USD,0.013953488372093023,0.01092896174863388,0.014105985512771636,15.0,0
C0116,Brand_4,luxury,instagram,UK,Students,2023-01-16,2023-02-01,Upgrade your luxury game with exclusive deals for UK.,Learn more,images/c0116.jpg,15585,183,3,10345,128.98,1200,USD,0.011742059672762272,0.01639344262295082,0.011934552454282965,8.303768026050552,0
C0117,Brand_3,luxury,youtube,US,HNI / Affluent,2024-12-10,2025-01-11,Limited time offer on our luxury collection. Shop now and save big!,Sign up,images/c0117.jpg,31486,202,4,18485,333.42,1600,USD,0.006415549768150924,0.019801980198019802,0.00654259035761926,3.798752324395657,0
C0118,Brand_18,luxury,youtube,EU,Students,2024-07-08,2024-07-17,Top-rated luxury loved by customers like you. Check it out.,Shop now,images/c0118.jpg,19645,101,1,15350,208.42,400,USD,0.0051412573173835584,0.009900990099009901,0.0051921608551794346,0.9192016121293543,0
C0119,Brand_8,electronics,facebook,EU,Gen Z - Urban,2024-03-20,2024-04-02,Limited time offer on our electronics collection. Shop now and save big!,Get offer,images/c0119.jpg,71452,841,14,54417,543.98,2800,USD,0.011770139394278676,0.016646848989298454,0.011966075127358226,4.147248060590463,0
C0120,Brand_6,electronics,instagram,IN,Families,2023-02-27,2023-03-24,New arrivals in electronics just dropped. Don't miss out!,Sign up,images/c0120.jpg,65689,627,20,37827,637.25,4000,USD,0.009544977089010337,0.03189792663476874,0.009849442067926137,5.276971361318164,0
C0121,Brand_14,beauty,facebook,UK,Students,2024-08-02,2024-08-20,Discover premium beauty curated for Students. Click to explore.,Learn more,images/c0121.jpg,9030,33,1,7905,73.79,40,USD,0.003654485049833887,0.030303030303030304,0.0037652270210409744,-0.4579211275240548,0
C0122,Brand_3,grocery,tiktok,UK,Millennial Professionals,2024-05-24,2024-07-07,Discover premium grocery curated for Millennial Professionals. Click to explore.,Learn more,images/c0122.jpg,91533,1364,49,72968,469.01,1470,USD,0.014901729430915627,0.03592375366568915,0.01543705548818459,2.1342615296049123,0
C0123,Brand_15,electronics,tiktok,US,Gen Z - Urban,2024-04-21,2024-05-16,Top-rated electronics loved by customers like you. Check it out.,Learn more,images/c0123.jpg,210822,2309,63,111521,978.8,12600,USD,0.010952367399986718,0.02728453876136856,0.011251197692840406,11.872905598692277,0
C0124,Brand_3,luxury,youtube,UK,Families,2024-10-16,2024-11-19,New arrivals in luxury just dropped. Don't miss out!,Get offer,images/c0124.jpg,56467,468,0,32251,739.88,0,USD,0.008288026635025767,0.0,0.008288026635025767,-1.0,0
C0125,Brand_10,beauty,tiktok,AE,Gen Z - Urban,2023-08-31,2023-10-01,Top-rated beauty loved by customers like you. Check it out.,Sign up,images/c0125.jpg,149997,2365,106,112086,596.51,4240,USD,0.015766982006306794,0.04482029598308668,0.016473662806589465,6.108011600811386,0
C0126,Brand_19,electronics,youtube,IN,Students,2023-10-09,2023-10-16,Top-rated electronics loved by customers like you. Check it out.,Shop now,images/c0126.jpg,190629,1986,47,130426,1900.83,9400,USD,0.010418142045543963,0.02366565961732125,0.010664694249038709,3.9452081459152057,0
C0127,Brand_20,luxury,youtube,SG,HNI / Affluent,2023-12-27,2024-01-17,Discover premium luxury curated for HNI / Affluent. Click to explore.,Sign up,images/c0127.jpg,4517,38,0,2834,50.0,0,USD,0.00841266327208324,0.0,0.00841266327208324,-1.0,0
C0128,Brand_5,fashion,instagram,US,Students,2023-02-04,2023-03-20,New arrivals in fashion just dropped. Don't miss out!,Learn more,images/c0128.jpg,29037,271,9,24220,298.59,450,USD,0.009332920067500087,0.033210332103321034,0.009642869442435514,0.5070832914699087,0
C0129,Brand_3,electronics,youtube,EU,Students,2023-06-29,2023-07-18,Discover premium electronics curated for Students. Click to explore.,Sign up,images/c0129.jpg,9572,51,1,6877,106.52,200,USD,0.00532804011700794,0.0196078431372549,0.005432511491851233,0.877581674802854,0
C0130,Brand_17,grocery,youtube,SG,Families,2024-05-08,2024-06-02,New arrivals in grocery just dropped. Don't miss out!,Shop now,images/c0130.jpg,33068,362,13,17560,401.12,390,USD,0.010947139228256925,0.03591160220994475,0.01134026853755897,-0.027722377343438385,0
C0131,Brand_15,fashion,facebook,SG,Students,2024-07-24,2024-08-23,Limited time offer on our fashion collection. Shop now and save big!,Get offer,images/c0131.jpg,96338,782,37,84496,539.94,1850,USD,0.008117253835454337,0.04731457800511509,0.008501318275239261,2.4263066266622215,0
C0132,Brand_1,electronics,google_ads,IN,Students,2024-01-13,2024-02-05,Top-rated electronics loved by customers like you. Check it out.,Get offer,images/c0132.jpg,127967,2916,6,75656,1240.88,1200,USD,0.022787124805613946,0.00205761316872428,0.02283401189369134,-0.03294436206563093,1
C0133,Brand_12,fashion,facebook,AE,Gen Z - Urban,2024-09-26,2024-11-07,New arrivals in fashion just dropped. Don't miss out!,Learn more,images/c0133.jpg,172803,1820,30,131687,978.22,1500,USD,0.010532224556286638,0.016483516483516484,0.010705832653368287,0.5333973952689579,0
C0134,Brand_3,luxury,youtube,EU,Students,2023-04-30,2023-05-15,Limited time offer on our luxury collection. Shop now and save big!,Shop now,images/c0134.jpg,79378,887,9,65774,860.83,3600,USD,0.011174380810804001,0.010146561443066516,0.011287762352289047,3.18201038532579,0
C0135,Brand_10,luxury,instagram,IN,Millennial Professionals,2024-07-04,2024-07-19,Upgrade your luxury game with exclusive deals for IN.,Get offer,images/c0135.jpg,130792,1676,3,94270,787.38,1200,USD,0.012814239403021592,0.0017899761336515514,0.012837176585723897,0.5240417587441896,0
C0136,Brand_12,grocery,tiktok,UK,Millennial Professionals,2024-02-29,2024-03-13,Upgrade your grocery game with exclusive deals for UK.,Get offer,images/c0136.jpg,37858,558,19,30775,149.84,570,USD,0.014739288921760262,0.034050179211469536,0.015241164350995826,2.8040576615056056,0
C0137,Brand_9,fashion,youtube,SG,Students,2024-03-31,2024-04-22,New arrivals in fashion just dropped. Don't miss out!,Shop now,images/c0137.jpg,98824,661,17,64608,1206.31,850,USD,0.006688658625435117,0.025718608169440244,0.006860681615801829,-0.2953718364267891,0
C0138,Brand_12,grocery,youtube,IN,Students,2023-10-10,2023-10-29,Limited time offer on our grocery collection. Shop now and save big!,Get offer,images/c0138.jpg,54113,454,20,36466,768.38,600,USD,0.008389850867628851,0.04405286343612335,0.008759447822149945,-0.21913636481949036,0
C0139,Brand_3,beauty,google_ads,IN,Gen Z - Urban,2023-12-08,2023-12-30,Discover premium beauty curated for Gen Z - Urban. Click to explore.,Learn more,images/c0139.jpg,14301,297,13,7886,94.74,520,USD,0.02076777847702958,0.04377104377104377,0.02167680581777498,4.488705932024488,1
C0140,Brand_3,grocery,facebook,UK,Millennial Professionals,2023-08-27,2023-09-24,Discover premium grocery curated for Millennial Professionals. Click to explore.,Shop now,images/c0140.jpg,109253,868,30,89840,479.3,900,USD,0.007944861925988303,0.03456221198156682,0.008219453928038589,0.8777383684539953,0
C0141,Brand_9,beauty,facebook,UK,Families,2023-06-28,2023-07-12,Limited time offer on our beauty collection. Shop now and save big!,Learn more,images/c0141.jpg,7997,117,3,6760,50.0,120,USD,0.014630486432412155,0.02564102564102564,0.015005627110166312,1.4,0
C0142,Brand_1,electronics,facebook,UK,Families,2023-01-17,2023-02-04,New arrivals in electronics just dropped. Don't miss out!,Shop now,images/c0142.jpg,53350,365,0,31977,318.85,0,USD,0.006841611996251172,0.0,0.006841611996251172,-1.0,0
C0143,Brand_5,luxury,google_ads,IN,Gen Z - Urban,2024-05-02,2024-06-06,New arrivals in luxury just dropped. Don't miss out!,Shop now,images/c0143.jpg,36562,725,15,24811,244.51,6000,USD,0.019829330999398282,0.020689655172413793,0.020239593020075487,23.538873665698745,1
C0144,Brand_15,grocery,facebook,UK,Gen Z - Urban,2024-11-05,2024-12-15,New arrivals in grocery just dropped. Don't miss out!,Get offer,images/c0144.jpg,111911,1216,78,83848,596.89,2340,USD,0.010865777269437321,0.06414473684210527,0.011562759692970307,2.920320327028431,0
C0145,Brand_1,fashion,tiktok,AE,Students,2024-12-03,2024-12-16,Upgrade your fashion game with exclusive deals for AE.,Get offer,images/c0145.jpg,40440,531,13,30553,233.15,650,USD,0.013130563798219584,0.02448210922787194,0.013452027695351138,1.7879047823289729,0
C0146,Brand_3,fashion,youtube,UK,Millennial Professionals,2023-03-09,2023-03-24,New arrivals in fashion just dropped. Don't miss out!,Sign up,images/c0146.jpg,61682,339,11,39656,568.98,550,USD,0.0054959307415453455,0.032448377581120944,0.005674264777406699,-0.03335793876761928,0
C0147,Brand_13,grocery,google_ads,US,Students,2024-06-01,2024-07-16,Upgrade your grocery game with exclusive deals for US.,Shop now,images/c0147.jpg,65707,1499,47,61484,472.76,1410,USD,0.022813398876831998,0.03135423615743829,0.023528695572770025,1.9824858279042221,1
C0148,Brand_4,grocery,facebook,AE,Students,2023-08-22,2023-09-24,New arrivals in grocery just dropped. Don't miss out!,Get offer,images/c0148.jpg,77718,843,36,51389,509.88,1080,USD,0.010846908052188683,0.042704626334519574,0.011310121207442292,1.118145445987291,0
C0149,Brand_13,luxury,instagram,US,Students,2023-11-17,2023-12-10,New arrivals in luxury just dropped. Don't miss out!,Learn more,images/c0149.jpg,180504,1485,35,94790,800.88,14000,USD,0.008226964499401676,0.02356902356902357,0.008420866019589593,16.480771151733094,0
C0150,Brand_16,fashion,instagram,IN,Gen Z - Urban,2024-03-18,2024-03-31,New arrivals in fashion just dropped. Don't miss out!,Learn more,images/c0150.jpg,28048,335,14,20261,214.79,700,USD,0.011943810610382202,0.041791044776119404,0.012442954934398174,2.2589971600167607,0
C0151,Brand_18,fashion,google_ads,UK,HNI / Affluent,2023-12-04,2023-12-18,Upgrade your fashion game with exclusive deals for UK.,Sign up,images/c0151.jpg,352199,5848,79,293166,3384.13,3950,USD,0.016604249302241064,0.013508891928864569,0.01682855431162496,0.16721284347823515,0
C0152,Brand_14,fashion,youtube,UK,Families,2023-12-27,2024-01-09,Top-rated fashion loved by customers like you. Check it out.,Learn more,images/c0152.jpg,83715,875,30,67882,911.81,1500,USD,0.010452129248043958,0.03428571428571429,0.010810487965119752,0.6450795670150581,0
C0153,Brand_5,luxury,facebook,IN,Families,2024-07-23,2024-08-22,Limited time offer on our luxury collection. Shop now and save big!,Sign up,images/c0153.jpg,217175,2484,28,137923,933.61,11200,USD,0.01143778059168873,0.011272141706924315,0.011566708875330954,10.996443911269159,0
C0154,Brand_19,beauty,tiktok,UK,HNI / Affluent,2024-09-20,2024-11-01,Limited time offer on our beauty collection. Shop now and save big!,Sign up,images/c0154.jpg,42229,637,30,27899,193.33,1200,USD,0.015084420658788985,0.04709576138147567,0.01579483293471311,5.2070035690270515,0
C0155,Brand_1,beauty,youtube,EU,Families,2023-12-14,2024-01-12,Limited time offer on our beauty collection. Shop now and save big!,Learn more,images/c0155.jpg,60780,240,11,47124,751.04,440,USD,0.003948667324777887,0.04583333333333333,0.004129647910496874,-0.4141457179377929,0
C0156,Brand_5,grocery,tiktok,IN,Millennial Professionals,2024-10-10,2024-10-18,Limited time offer on our grocery collection. Shop now and save big!,Learn more,images/c0156.jpg,99841,1469,62,85638,469.91,1860,USD,0.014713394296932122,0.04220558202859088,0.015334381666850291,2.9582047626141175,0
C0157,Brand_13,luxury,tiktok,US,Millennial Professionals,2024-01-14,2024-02-09,New arrivals in luxury just dropped. Don't miss out!,Shop now,images/c0157.jpg,129671,2103,27,93046,619.46,10800,USD,0.016217967008814616,0.012838801711840228,0.016426186271409952,16.43453976043651,0
C0158,Brand_2,beauty,facebook,UK,Gen Z - Urban,2024-11-21,2024-12-03,New arrivals in beauty just dropped. Don't miss out!,Get offer,images/c0158.jpg,60104,816,16,37864,323.17,640,USD,0.013576467456408892,0.0196078431372549,0.013842672700652203,0.9803818423739826,0
C0159,Brand_14,luxury,google_ads,AE,Students,2023-10-07,2023-10-27,Top-rated luxury loved by customers like you. Check it out.,Shop now,images/c0159.jpg,61705,857,19,42384,469.9,7600,USD,0.013888663803581558,0.022170361726954493,0.01419658050401102,15.17365396892956,0
C0160,Brand_12,luxury,instagram,US,HNI / Affluent,2024-05-13,2024-06-22,New arrivals in luxury just dropped. Don't miss out!,Shop now,images/c0160.jpg,100083,1333,13,48051,1045.81,5200,USD,0.0133189452754214,0.009752438109527382,0.013448837464904129,3.9722224878323984,0
C0161,Brand_8,luxury,google_ads,IN,Gen Z - Urban,2023-07-29,2023-08-24,Discover premium luxury curated for Gen Z - Urban. Click to explore.,Learn more,images/c0161.jpg,42291,1012,12,34348,299.4,4800,USD,0.023929441252275897,0.011857707509881422,0.024213189567520277,15.032064128256515,1
C0162,Brand_9,electronics,youtube,IN,Gen Z - Urban,2024-05-24,2024-06-27,Discover premium electronics curated for Gen Z - Urban. Click to explore.,Learn more,images/c0162.jpg,26503,90,1,15716,226.66,200,USD,0.00339584198015319,0.011111111111111112,0.003433573557710448,-0.11762110650313243,0
